mobileid,reporttime,mobiletypeid,mobileactivityid,mobilestatusid,pos_lon,pos_lat,pos_alt,pos_speed,pos_dir,plm_payload,plm_inc,plm_status,is_reversed,vessel_angle,plm_state,reporttime_display
DT1001,2026-03-01 22:00:01,2,4,PRD,117.45372,4.70626,28.0,0.0,41.1,81.0,0.0,3,0,0,plm on,3/1/2026 14:00:01
DT1001,2026-03-01 22:00:04,2,4,PRD,117.45372,4.70626,28.1,0.0,41.1,80.4,0.0,3,0,0,plm on,3/1/2026 14:00:04
DT1001,2026-03-01 22:00:07,2,4,PRD,117.45372,4.70626,28.0,0.1,41.1,80.1,0.0,3,0,0,plm on,3/1/2026 14:00:07
DT1001,2026-03-01 22:00:10,2,4,PRD,117.45372,4.70627,27.8,0.0,41.1,79.8,0.0,3,0,0,plm on,3/1/2026 14:00:10
DT1001,2026-03-01 22:00:13,2,4,PRD,117.45372,4.70627,27.6,0.1,41.1,79.6,-0.1,3,0,0,plm on,3/1/2026 14:00:13
DT1001,2026-03-01 22:00:16,2,4,PRD,117.45372,4.70627,27.4,0.0,41.1,79.5,-0.1,3,0,0,plm on,3/1/2026 14:00:16
DT1001,2026-03-01 22:00:19,2,4,PRD,117.45372,4.70627,27.0,0.1,41.1,79.4,-0.1,3,0,0,plm on,3/1/2026 14:00:19
DT1001,2026-03-01 22:00:22,2,4,PRD,117.45372,4.70627,26.8,0.1,41.1,79.4,-0.1,3,0,0,plm on,3/1/2026 14:00:22
DT1001,2026-03-01 22:00:25,2,4,PRD,117.45372,4.70627,26.8,0.1,41.1,88.8,-0.3,3,0,0,plm on,3/1/2026 14:00:25
DT1001,2026-03-01 22:00:28,2,4,PRD,117.45373,4.70628,26.8,2.7,41.1,88.8,-0.3,3,0,0,plm on,3/1/2026 14:00:28
DT1001,2026-03-01 22:00:31,2,4,PRD,117.45375,4.70629,26.8,4.1,56.7,102.4,2.5,3,0,0,plm on,3/1/2026 14:00:31
DT1001,2026-03-01 22:00:34,2,4,PRD,117.45379,4.70631,27.3,9.0,59.5,98.3,3.2,3,0,0,plm on,3/1/2026 14:00:34
DT1001,2026-03-01 22:00:37,2,4,PRD,117.45386,4.70635,27.7,10.9,66.6,97.0,3.7,3,0,0,plm on,3/1/2026 14:00:37
DT1001,2026-03-01 22:00:40,2,4,PRD,117.45393,4.7064,27.5,12.3,52.3,97.0,3.7,3,0,0,plm on,3/1/2026 14:00:40
DT1001,2026-03-01 22:00:43,2,5,PRD,117.45404,4.70648,27.3,14.0,48.4,89.4,4.5,3,0,0,plm on,3/1/2026 14:00:43
DT1001,2026-03-01 22:00:46,2,5,PRD,117.45409,4.70653,27.3,15.0,52.8,89.4,4.5,3,0,0,plm on,3/1/2026 14:00:46
DT1001,2026-03-01 22:00:49,2,5,PRD,117.4542,4.70659,28.1,17.1,68.5,98.1,3.7,3,0,0,plm on,3/1/2026 14:00:49
DT1001,2026-03-01 22:00:52,2,5,PRD,117.45434,4.70662,28.1,18.5,77.0,98.1,3.7,3,0,0,plm on,3/1/2026 14:00:52
DT1001,2026-03-01 22:00:55,2,5,PRD,117.45449,4.70666,28.4,21.4,76.9,99.0,3.0,3,0,0,plm on,3/1/2026 14:00:55
DT1001,2026-03-01 22:00:58,2,5,PRD,117.45463,4.70672,27.9,19.7,54.8,99.0,3.0,3,0,0,plm on,3/1/2026 14:00:58
DT1001,2026-03-01 22:01:01,2,5,PRD,117.45474,4.70681,26.9,19.3,48.3,97.8,0.4,3,0,0,plm on,3/1/2026 14:01:01
DT1001,2026-03-01 22:01:04,2,5,PRD,117.45484,4.7069,26.8,14.3,45.4,97.8,0.4,3,0,0,plm off,3/1/2026 14:01:04
DT1001,2026-03-01 22:01:07,2,5,PRD,117.4549,4.70696,27.4,7.5,51.2,99.3,-1.9,3,0,0,plm off,3/1/2026 14:01:07
DT1001,2026-03-01 22:01:10,2,5,PRD,117.45494,4.70699,27.9,2.4,51.2,99.3,-1.9,3,0,0,plm off,3/1/2026 14:01:10
DT1001,2026-03-01 22:01:13,2,5,PRD,117.45494,4.70699,28.1,0.0,51.2,99.3,-1.9,3,0,0,plm off,3/1/2026 14:01:13
DT1001,2026-03-01 22:01:16,2,5,PRD,117.45494,4.70699,28.2,0.0,51.2,99.3,-1.9,3,0,0,plm off,3/1/2026 14:01:16
DT1001,2026-03-01 22:01:19,2,5,PRD,117.45494,4.70699,28.8,1.7,54.3,102.3,3.6,5,0,0,plm on,3/1/2026 14:01:19
DT1001,2026-03-01 22:01:22,2,5,PRD,117.45497,4.70701,28.8,5.7,53.2,99.7,5.2,4,0,0,plm on,3/1/2026 14:01:22
DT1001,2026-03-01 22:01:25,2,5,PRD,117.45502,4.70705,28.4,11.3,54.8,99.7,5.2,4,0,0,plm off,3/1/2026 14:01:25
DT1001,2026-03-01 22:01:28,2,5,PRD,117.4551,4.70711,28.5,12.4,54.3,98.8,4.3,4,0,0,plm on,3/1/2026 14:01:28
DT1001,2026-03-01 22:01:31,2,5,PRD,117.45516,4.70717,28.8,10.7,45.3,98.8,4.3,4,0,0,plm on,3/1/2026 14:01:31
DT1001,2026-03-01 22:01:34,2,5,PRD,117.45521,4.70723,29.1,10.6,36.2,98.9,3.8,4,0,0,plm on,3/1/2026 14:01:34
DT1001,2026-03-01 22:01:37,2,5,PRD,117.45525,4.7073,30.5,9.3,25.6,98.9,3.8,4,0,0,plm on,3/1/2026 14:01:37
DT1001,2026-03-01 22:01:40,2,5,PRD,117.45527,4.70735,32.0,7.1,22.1,94.8,6.4,4,0,0,plm on,3/1/2026 14:01:40
DT1001,2026-03-01 22:01:43,2,5,PRD,117.45529,4.7074,32.1,5.9,16.3,94.8,6.4,4,0,0,plm on,3/1/2026 14:01:43
DT1001,2026-03-01 22:01:46,2,5,PRD,117.45531,4.70744,32.4,6.4,20.4,98.9,8.0,4,0,0,plm on,3/1/2026 14:01:46
DT1001,2026-03-01 22:01:49,2,5,PRD,117.45532,4.70749,33.5,7.0,20.3,98.9,8.0,4,0,0,plm on,3/1/2026 14:01:49
DT1001,2026-03-01 22:01:52,2,5,PRD,117.45534,4.70754,34.5,7.5,19.5,97.7,8.7,4,0,0,plm on,3/1/2026 14:01:52
DT1001,2026-03-01 22:01:55,2,5,PRD,117.45536,4.7076,35.3,7.7,16.4,97.4,8.4,4,0,0,plm on,3/1/2026 14:01:55
DT1001,2026-03-01 22:01:58,2,5,PRD,117.45537,4.70766,36.4,8.5,15.1,97.4,8.4,4,0,0,plm on,3/1/2026 14:01:58
DT1001,2026-03-01 22:02:01,2,5,PRD,117.45539,4.70771,37.4,6.1,14.8,99.2,8.9,4,0,0,plm on,3/1/2026 14:02:01
DT1001,2026-03-01 22:02:04,2,5,PRD,117.4554,4.70774,37.8,2.1,16.9,97.1,6.8,4,0,0,plm on,3/1/2026 14:02:04
DT1001,2026-03-01 22:02:07,2,5,PRD,117.4554,4.70775,38.2,2.3,14.6,99.4,6.1,4,0,0,plm on,3/1/2026 14:02:07
DT1001,2026-03-01 22:02:10,2,5,PRD,117.45541,4.70778,38.7,6.0,15.2,98.2,8.6,4,0,0,plm on,3/1/2026 14:02:10
DT1001,2026-03-01 22:02:13,2,5,PRD,117.45543,4.70784,39.6,8.9,18.8,98.5,10.0,4,0,0,plm on,3/1/2026 14:02:13
DT1001,2026-03-01 22:02:16,2,5,PRD,117.45545,4.7079,40.5,7.0,17.5,98.1,9.5,4,0,0,plm on,3/1/2026 14:02:16
DT1001,2026-03-01 22:02:19,2,5,PRD,117.45546,4.70794,41.4,5.7,16.0,97.8,8.1,4,0,0,plm on,3/1/2026 14:02:19
DT1001,2026-03-01 22:02:22,2,5,PRD,117.45547,4.70799,42.9,6.6,14.8,97.7,8.0,4,0,0,plm on,3/1/2026 14:02:22
DT1001,2026-03-01 22:02:25,2,5,PRD,117.45549,4.70804,44.1,8.1,14.0,95.3,11.2,4,0,0,plm on,3/1/2026 14:02:25
DT1001,2026-03-01 22:02:28,2,5,PRD,117.4555,4.7081,45.4,8.3,13.3,96.2,10.0,4,0,0,plm on,3/1/2026 14:02:28
DT1001,2026-03-01 22:02:31,2,5,PRD,117.45551,4.70817,46.7,8.3,12.0,96.7,10.3,4,0,0,plm on,3/1/2026 14:02:31
DT1001,2026-03-01 22:02:34,2,5,PRD,117.45552,4.70823,47.7,9.0,7.4,96.7,10.3,4,0,0,plm on,3/1/2026 14:02:34
DT1001,2026-03-01 22:02:37,2,5,PRD,117.45553,4.7083,48.4,9.3,358.1,97.5,9.4,4,0,0,plm on,3/1/2026 14:02:37
DT1001,2026-03-01 22:02:40,2,5,PRD,117.45551,4.70836,49.1,9.6,347.8,97.5,9.4,4,0,0,plm on,3/1/2026 14:02:40
DT1001,2026-03-01 22:02:43,2,5,PRD,117.45548,4.70843,49.4,9.4,334.3,98.5,6.9,4,0,0,plm on,3/1/2026 14:02:43
DT1001,2026-03-01 22:02:46,2,5,PRD,117.45544,4.70848,50.9,9.9,322.3,98.5,6.9,4,0,0,plm on,3/1/2026 14:02:46
DT1001,2026-03-01 22:02:49,2,5,PRD,117.45539,4.70854,51.7,10.5,317.0,96.9,5.8,4,0,0,plm on,3/1/2026 14:02:49
DT1001,2026-03-01 22:02:52,2,5,PRD,117.45533,4.70859,52.5,11.5,316.8,96.9,5.8,4,0,0,plm on,3/1/2026 14:02:52
DT1001,2026-03-01 22:02:55,2,5,PRD,117.45526,4.70866,53.6,14.4,317.0,98.8,5.1,4,0,0,plm on,3/1/2026 14:02:55
DT1001,2026-03-01 22:02:58,2,5,PRD,117.45518,4.70874,54.4,16.5,319.3,98.8,5.1,4,0,0,plm on,3/1/2026 14:02:58
DT1001,2026-03-01 22:03:01,2,5,PRD,117.45509,4.70884,55.2,18.9,316.0,99.3,4.2,4,0,0,plm on,3/1/2026 14:03:01
DT1001,2026-03-01 22:03:04,2,5,PRD,117.45499,4.70894,56.4,19.7,319.0,99.3,4.2,4,0,0,plm on,3/1/2026 14:03:04
DT1001,2026-03-01 22:03:07,2,5,PRD,117.45488,4.70905,57.5,21.3,319.2,100.4,3.8,4,0,0,plm on,3/1/2026 14:03:07
DT1001,2026-03-01 22:03:10,2,5,PRD,117.45478,4.70918,57.7,23.2,322.9,100.4,3.8,4,0,0,plm on,3/1/2026 14:03:10
DT1001,2026-03-01 22:03:13,2,5,PRD,117.45467,4.70932,58.4,23.1,322.1,100.2,3.5,4,0,0,plm on,3/1/2026 14:03:13
DT1001,2026-03-01 22:03:16,2,5,PRD,117.45457,4.70945,59.9,19.7,321.5,100.7,2.4,4,0,0,plm on,3/1/2026 14:03:16
DT1001,2026-03-01 22:03:19,2,5,PRD,117.45448,4.70955,61.6,15.8,319.1,96.9,2.1,4,0,0,plm on,3/1/2026 14:03:19
DT1001,2026-03-01 22:03:22,2,5,PRD,117.45441,4.70962,62.8,12.9,318.4,96.9,2.1,4,0,0,plm on,3/1/2026 14:03:22
DT1001,2026-03-01 22:03:25,2,5,PRD,117.45435,4.70969,63.5,12.3,318.2,100.5,4.9,4,0,0,plm on,3/1/2026 14:03:25
DT1001,2026-03-01 22:03:28,2,5,PRD,117.4543,4.70976,63.9,12.0,324.2,99.1,5.7,4,0,0,plm on,3/1/2026 14:03:28
DT1001,2026-03-01 22:03:31,2,5,PRD,117.45424,4.70983,63.8,12.6,326.7,98.4,6.1,4,0,0,plm on,3/1/2026 14:03:31
DT1001,2026-03-01 22:03:34,2,5,PRD,117.45419,4.70992,63.9,14.5,329.8,97.6,5.4,4,0,0,plm on,3/1/2026 14:03:34
DT1001,2026-03-01 22:03:37,2,5,PRD,117.45413,4.71002,64.0,15.9,330.6,98.9,3.9,4,0,0,plm on,3/1/2026 14:03:37
DT1001,2026-03-01 22:03:40,2,5,PRD,117.45406,4.71014,64.3,18.1,326.9,98.9,3.9,4,0,0,plm on,3/1/2026 14:03:40
DT1001,2026-03-01 22:03:43,2,5,PRD,117.45398,4.71024,64.6,17.7,317.2,98.4,2.8,4,0,0,plm on,3/1/2026 14:03:43
DT1001,2026-03-01 22:03:46,2,5,PRD,117.45386,4.71031,65.1,19.0,292.3,98.7,2.1,4,0,0,plm on,3/1/2026 14:03:46
DT1001,2026-03-01 22:03:49,2,5,PRD,117.45372,4.71032,65.3,19.8,263.8,98.7,2.1,4,0,0,plm on,3/1/2026 14:03:49
DT1001,2026-03-01 22:03:52,2,5,PRD,117.45357,4.71027,65.4,21.7,249.4,98.7,2.1,4,0,0,plm on,3/1/2026 14:03:52
DT1001,2026-03-01 22:03:55,2,5,PRD,117.45342,4.7102,65.6,22.5,243.9,98.7,2.1,4,0,0,plm on,3/1/2026 14:03:55
DT1001,2026-03-01 22:03:58,2,5,PRD,117.45328,4.7101,66.1,22.5,231.8,100.3,4.0,4,0,0,plm on,3/1/2026 14:03:58
DT1001,2026-03-01 22:04:01,2,5,PRD,117.45317,4.70999,66.3,22.1,224.3,100.3,4.0,4,0,0,plm on,3/1/2026 14:04:01
DT1001,2026-03-01 22:04:04,2,5,PRD,117.45306,4.70986,67.4,21.2,216.9,96.9,3.5,4,0,0,plm on,3/1/2026 14:04:04
DT1001,2026-03-01 22:04:07,2,5,PRD,117.45298,4.70974,68.6,18.7,213.1,96.9,3.5,4,0,0,plm on,3/1/2026 14:04:07
DT1001,2026-03-01 22:04:10,2,5,PRD,117.4529,4.70962,69.4,18.9,215.6,94.5,4.8,4,0,0,plm on,3/1/2026 14:04:10
DT1001,2026-03-01 22:04:13,2,5,PRD,117.45282,4.70951,70.4,17.7,218.7,94.5,4.8,4,0,0,plm on,3/1/2026 14:04:13
DT1001,2026-03-01 22:04:16,2,5,PRD,117.45273,4.7094,71.4,18.7,222.2,98.1,4.3,4,0,0,plm on,3/1/2026 14:04:16
DT1001,2026-03-01 22:04:19,2,5,PRD,117.45264,4.70929,72.5,19.2,220.0,98.1,4.3,4,0,0,plm on,3/1/2026 14:04:19
DT1001,2026-03-01 22:04:22,2,5,PRD,117.45255,4.70918,73.3,18.8,221.9,99.3,4.9,4,0,0,plm on,3/1/2026 14:04:22
DT1001,2026-03-01 22:04:25,2,5,PRD,117.45245,4.70908,74.3,17.9,223.2,99.3,4.9,4,0,0,plm on,3/1/2026 14:04:25
DT1001,2026-03-01 22:04:28,2,5,PRD,117.45237,4.70899,75.0,17.0,222.8,99.3,4.9,4,0,0,plm on,3/1/2026 14:04:28
DT1001,2026-03-01 22:04:31,2,5,PRD,117.45228,4.70889,75.6,16.2,223.8,99.3,4.9,4,0,0,plm on,3/1/2026 14:04:31
DT1001,2026-03-01 22:04:34,2,5,PRD,117.4522,4.7088,76.0,14.9,217.6,97.1,4.9,4,0,0,plm on,3/1/2026 14:04:34
DT1001,2026-03-01 22:04:37,2,5,PRD,117.45214,4.7087,76.2,14.7,215.0,97.1,4.9,4,0,0,plm on,3/1/2026 14:04:37
DT1001,2026-03-01 22:04:40,2,5,PRD,117.45206,4.7086,77.2,17.4,218.1,97.1,4.9,4,0,0,plm on,3/1/2026 14:04:40
DT1001,2026-03-01 22:04:43,2,5,PRD,117.45198,4.70849,78.5,17.7,216.2,98.3,4.8,4,0,0,plm on,3/1/2026 14:04:43
DT1001,2026-03-01 22:04:46,2,5,PRD,117.45191,4.70839,80.0,16.7,216.2,99.1,5.0,4,0,0,plm on,3/1/2026 14:04:46
DT1001,2026-03-01 22:04:49,2,5,PRD,117.45183,4.70829,81.3,15.6,217.1,98.2,5.4,4,0,0,plm on,3/1/2026 14:04:49
DT1001,2026-03-01 22:04:52,2,5,PRD,117.45176,4.70819,82.5,15.3,217.4,97.8,5.3,4,0,0,plm on,3/1/2026 14:04:52
DT1001,2026-03-01 22:04:55,2,5,PRD,117.4517,4.7081,83.4,14.8,215.6,97.8,5.3,4,0,0,plm on,3/1/2026 14:04:55
DT1001,2026-03-01 22:04:58,2,5,PRD,117.45163,4.70801,84.6,15.9,216.5,98.9,5.8,4,0,0,plm on,3/1/2026 14:04:58
DT1001,2026-03-01 22:05:01,2,5,PRD,117.45155,4.7079,85.5,16.8,215.2,98.9,5.8,4,0,0,plm on,3/1/2026 14:05:01
DT1001,2026-03-01 22:05:04,2,5,PRD,117.45149,4.7078,86.6,16.3,212.1,97.6,5.1,4,0,0,plm on,3/1/2026 14:05:04
DT1001,2026-03-01 22:05:07,2,5,PRD,117.45142,4.7077,87.9,15.0,213.0,98.2,5.1,4,0,0,plm on,3/1/2026 14:05:07
DT1001,2026-03-01 22:05:10,2,5,PRD,117.45136,4.7076,89.1,14.2,213.5,98.2,5.1,4,0,0,plm on,3/1/2026 14:05:10
DT1001,2026-03-01 22:05:13,2,5,PRD,117.4513,4.70751,90.1,14.4,216.1,97.8,6.1,4,0,0,plm on,3/1/2026 14:05:13
DT1001,2026-03-01 22:05:16,2,5,PRD,117.45123,4.70743,91.1,14.3,218.1,97.8,6.1,4,0,0,plm on,3/1/2026 14:05:16
DT1001,2026-03-01 22:05:19,2,5,PRD,117.45117,4.70735,92.2,13.0,218.3,96.5,5.2,4,0,0,plm on,3/1/2026 14:05:19
DT1001,2026-03-01 22:05:22,2,5,PRD,117.45111,4.70727,93.3,12.8,222.2,96.5,5.2,4,0,0,plm on,3/1/2026 14:05:22
DT1001,2026-03-01 22:05:25,2,5,PRD,117.45105,4.70719,93.9,14.8,218.1,98.5,6.1,4,0,0,plm on,3/1/2026 14:05:25
DT1001,2026-03-01 22:05:28,2,5,PRD,117.45098,4.7071,94.7,15.6,215.8,98.5,6.1,4,0,0,plm on,3/1/2026 14:05:28
DT1001,2026-03-01 22:05:31,2,5,PRD,117.45091,4.707,95.4,14.6,214.3,98.5,6.1,4,0,0,plm on,3/1/2026 14:05:31
DT1001,2026-03-01 22:05:34,2,5,PRD,117.45085,4.70692,96.0,14.0,215.4,98.5,6.1,4,0,0,plm on,3/1/2026 14:05:34
DT1001,2026-03-01 22:05:37,2,5,PRD,117.45079,4.70683,97.0,14.9,213.3,96.0,4.7,4,0,0,plm on,3/1/2026 14:05:37
DT1001,2026-03-01 22:05:40,2,5,PRD,117.45073,4.70673,97.8,15.6,212.2,96.0,4.7,4,0,0,plm on,3/1/2026 14:05:40
DT1001,2026-03-01 22:05:43,2,5,PRD,117.45066,4.70662,98.7,16.5,212.7,96.0,4.7,4,0,0,plm on,3/1/2026 14:05:43
DT1001,2026-03-01 22:05:46,2,5,PRD,117.45059,4.70652,99.4,15.7,214.4,96.0,4.7,4,0,0,plm on,3/1/2026 14:05:46
DT1001,2026-03-01 22:05:49,2,5,PRD,117.45053,4.70642,100.3,15.4,212.2,98.4,4.3,4,0,0,plm on,3/1/2026 14:05:49
DT1001,2026-03-01 22:05:52,2,5,PRD,117.45047,4.70632,101.4,14.8,215.4,98.4,4.3,4,0,0,plm on,3/1/2026 14:05:52
DT1001,2026-03-01 22:05:55,2,5,PRD,117.45041,4.70623,102.3,11.9,214.4,98.6,5.2,4,0,0,plm off,3/1/2026 14:05:55
DT1001,2026-03-01 22:05:58,2,5,PRD,117.45035,4.70616,103.1,12.9,213.8,98.2,4.8,4,0,0,plm on,3/1/2026 14:05:58
DT1001,2026-03-01 22:06:01,2,5,PRD,117.4503,4.70607,104.1,13.3,212.5,98.1,6.3,4,0,0,plm on,3/1/2026 14:06:01
DT1001,2026-03-01 22:06:04,2,5,PRD,117.45024,4.70598,105.5,13.4,212.3,98.1,6.3,4,0,0,plm on,3/1/2026 14:06:04
DT1001,2026-03-01 22:06:07,2,5,PRD,117.45019,4.7059,106.3,12.9,213.3,97.9,5.4,4,0,0,plm on,3/1/2026 14:06:07
DT1001,2026-03-01 22:06:10,2,5,PRD,117.45013,4.70582,107.0,12.4,215.5,97.9,5.4,4,0,0,plm on,3/1/2026 14:06:10
DT1001,2026-03-01 22:06:13,2,5,PRD,117.45008,4.70574,107.2,12.9,216.2,97.7,5.4,4,0,0,plm on,3/1/2026 14:06:13
DT1001,2026-03-01 22:06:16,2,5,PRD,117.45,4.70563,108.3,15.1,216.0,96.9,5.2,4,0,0,plm on,3/1/2026 14:06:16
DT1001,2026-03-01 22:06:19,2,5,PRD,117.44996,4.70556,108.6,15.8,216.2,96.9,5.2,4,0,0,plm on,3/1/2026 14:06:19
DT1001,2026-03-01 22:06:22,2,5,PRD,117.44988,4.70546,109.4,16.3,216.0,96.9,5.2,4,0,0,plm on,3/1/2026 14:06:22
DT1001,2026-03-01 22:06:25,2,5,PRD,117.4498,4.70538,110.2,15.5,235.1,98.5,5.5,4,0,0,plm on,3/1/2026 14:06:25
DT1001,2026-03-01 22:06:28,2,5,PRD,117.44969,4.70534,110.4,15.6,258.4,98.5,5.5,4,0,0,plm on,3/1/2026 14:06:28
DT1001,2026-03-01 22:06:31,2,5,PRD,117.44958,4.70534,111.6,12.6,270.2,96.6,1.3,4,0,0,plm on,3/1/2026 14:06:31
DT1001,2026-03-01 22:06:34,2,5,PRD,117.44949,4.70535,112.3,13.9,274.9,96.6,1.3,4,0,0,plm on,3/1/2026 14:06:34
DT1001,2026-03-01 22:06:37,2,5,PRD,117.44937,4.70536,112.3,17.7,275.8,97.1,5.4,4,0,0,plm on,3/1/2026 14:06:37
DT1001,2026-03-01 22:06:40,2,5,PRD,117.44923,4.70538,112.3,21.3,282.3,97.1,5.4,4,0,0,plm off,3/1/2026 14:06:40
DT1001,2026-03-01 22:06:43,2,5,PRD,117.44907,4.70543,112.1,22.6,292.2,97.7,3.8,4,0,0,plm on,3/1/2026 14:06:43
DT1001,2026-03-01 22:06:46,2,5,PRD,117.44893,4.70553,112.3,22.9,314.9,98.6,0.5,4,0,0,plm on,3/1/2026 14:06:46
DT1001,2026-03-01 22:06:49,2,5,PRD,117.44883,4.70569,111.7,26.1,339.2,98.6,1.3,4,0,0,plm on,3/1/2026 14:06:49
DT1001,2026-03-01 22:06:52,2,5,PRD,117.4488,4.70589,110.5,28.1,3.9,97.3,2.3,4,0,0,plm on,3/1/2026 14:06:52
DT1001,2026-03-01 22:06:55,2,5,PRD,117.44885,4.70609,111.4,26.4,19.5,97.3,2.3,4,0,0,plm on,3/1/2026 14:06:55
DT1001,2026-03-01 22:06:58,2,5,PRD,117.44891,4.70626,112.3,23.5,20.2,98.1,2.8,4,0,0,plm on,3/1/2026 14:06:58
DT1001,2026-03-01 22:07:01,2,5,PRD,117.44897,4.70642,113.2,21.4,25.7,99.9,3.5,4,0,0,plm on,3/1/2026 14:07:01
DT1001,2026-03-01 22:07:04,2,5,PRD,117.44902,4.70656,114.0,19.0,19.1,97.7,3.8,4,0,0,plm on,3/1/2026 14:07:04
DT1001,2026-03-01 22:07:07,2,5,PRD,117.44906,4.7067,114.8,18.4,15.8,98.4,4.9,4,0,0,plm on,3/1/2026 14:07:07
DT1001,2026-03-01 22:07:10,2,5,PRD,117.4491,4.70683,115.1,17.5,15.7,98.4,5.1,4,0,0,plm on,3/1/2026 14:07:10
DT1001,2026-03-01 22:07:13,2,5,PRD,117.44913,4.70695,115.5,14.9,17.4,97.8,5.0,4,0,0,plm on,3/1/2026 14:07:13
DT1001,2026-03-01 22:07:16,2,5,PRD,117.44917,4.70706,115.9,17.1,21.0,98.4,4.5,4,0,0,plm on,3/1/2026 14:07:16
DT1001,2026-03-01 22:07:19,2,5,PRD,117.44922,4.70719,115.9,19.2,20.1,98.4,4.5,4,0,0,plm on,3/1/2026 14:07:19
DT1001,2026-03-01 22:07:22,2,5,PRD,117.44926,4.70734,116.4,21.5,12.8,98.2,3.6,4,0,0,plm on,3/1/2026 14:07:22
DT1001,2026-03-01 22:07:25,2,5,PRD,117.44929,4.7075,116.7,20.2,11.1,98.2,3.6,4,0,0,plm on,3/1/2026 14:07:25
DT1001,2026-03-01 22:07:28,2,5,PRD,117.44931,4.70764,117.9,17.3,11.4,93.4,4.8,4,0,0,plm on,3/1/2026 14:07:28
DT1001,2026-03-01 22:07:31,2,5,PRD,117.44933,4.70776,118.5,14.2,8.7,93.4,4.8,4,0,0,plm off,3/1/2026 14:07:31
DT1001,2026-03-01 22:07:34,2,5,PRD,117.44935,4.70787,118.2,16.9,9.7,95.6,4.5,4,0,0,plm on,3/1/2026 14:07:34
DT1001,2026-03-01 22:07:37,2,5,PRD,117.44938,4.708,117.7,17.3,8.6,95.6,4.5,4,0,0,plm on,3/1/2026 14:07:37
DT1001,2026-03-01 22:07:40,2,5,PRD,117.44939,4.70812,117.6,15.7,8.1,99.3,2.4,4,0,0,plm on,3/1/2026 14:07:40
DT1001,2026-03-01 22:07:43,2,5,PRD,117.4494,4.70824,116.4,14.0,6.5,99.3,2.4,4,0,0,plm on,3/1/2026 14:07:43
DT1001,2026-03-01 22:07:46,2,5,PRD,117.44942,4.70833,116.9,13.4,14.9,98.0,0.9,4,0,0,plm on,3/1/2026 14:07:46
DT1001,2026-03-01 22:07:49,2,5,PRD,117.44948,4.7084,117.2,11.8,66.2,98.0,0.9,4,0,0,plm on,3/1/2026 14:07:49
DT1001,2026-03-01 22:07:52,2,5,PRD,117.44956,4.70838,117.0,10.6,120.4,95.3,0.6,4,0,0,plm on,3/1/2026 14:07:52
DT1001,2026-03-01 22:07:55,2,5,PRD,117.4496,4.70833,116.9,7.3,120.4,95.3,0.6,4,0,0,plm on,3/1/2026 14:07:55
DT1001,2026-03-01 22:07:58,2,5,PRD,117.4496,4.70833,116.6,3.8,349.8,97.7,-2.4,4,1,0,plm on,3/1/2026 14:07:58
DT1001,2026-03-01 22:08:01,2,5,PRD,117.44958,4.70835,117.0,3.9,304.5,99.7,-3.0,4,1,0,plm on,3/1/2026 14:08:01
DT1001,2026-03-01 22:08:04,2,5,PRD,117.44954,4.70837,117.4,5.7,296.9,104.4,0.2,4,1,0,plm on,3/1/2026 14:08:04
DT1001,2026-03-01 22:08:07,2,5,PRD,117.44952,4.70839,117.2,4.9,330.1,100.9,-2.5,4,1,0,plm on,3/1/2026 14:08:07
DT1001,2026-03-01 22:08:10,2,5,PRD,117.44951,4.70843,118.2,4.4,355.2,102.7,-2.5,4,1,0,plm on,3/1/2026 14:08:10
DT1001,2026-03-01 22:08:13,2,5,PRD,117.44951,4.70845,118.6,1.9,353.8,103.4,-0.8,4,1,0,plm on,3/1/2026 14:08:13
DT1001,2026-03-01 22:08:16,2,5,PRD,117.44951,4.70846,119.2,1.7,353.8,102.3,-0.5,4,1,0,plm on,3/1/2026 14:08:16
DT1001,2026-03-01 22:08:19,2,5,PRD,117.44951,4.70846,120.0,0.6,353.8,103.7,-1.6,4,1,0,plm on,3/1/2026 14:08:19
DT1001,2026-03-01 22:08:22,2,5,PRD,117.44952,4.70846,121.1,0.8,353.8,107.3,-0.5,5,1,0,plm on,3/1/2026 14:08:22
DT1001,2026-03-01 22:08:25,2,5,PRD,117.44952,4.70846,122.3,0.6,353.8,105.8,-0.3,5,1,0,plm on,3/1/2026 14:08:25
DT1001,2026-03-01 22:08:28,2,5,PRD,117.44952,4.70845,123.2,0.1,353.8,106.8,-0.5,5,1,0,plm on,3/1/2026 14:08:28
DT1001,2026-03-01 22:08:31,2,5,PRD,117.44952,4.70846,123.7,0.1,353.8,106.5,0.0,5,1,0,plm on,3/1/2026 14:08:31
DT1001,2026-03-01 22:08:34,2,5,PRD,117.44952,4.70846,123.8,0.2,353.8,98.4,0.7,5,1,0,plm on,3/1/2026 14:08:34
DT1001,2026-03-01 22:08:37,2,8,PRD,117.44952,4.70846,123.8,0.0,353.8,32.4,1.2,6,1,-50,plm on,3/1/2026 14:08:37
DT1001,2026-03-01 22:08:40,2,8,PRD,117.44952,4.70844,123.6,3.4,171.9,32.4,1.2,6,0,-50,plm on,3/1/2026 14:08:40
DT1001,2026-03-01 22:08:43,2,8,PRD,117.44952,4.70842,123.5,4.2,169.1,0.1,2.1,6,0,-50,plm on,3/1/2026 14:08:43
